사용일자,요일,노선명,역명,승차총승객수,하차총승객수,승하자총승객수,연월,월일,등록일자
2019-02-23,금,경의선,왕십리,19631.0,16979.0,36610.0,2019-02,02-23,20190226
2019-02-23,금,2호선,한양대,6968.0,7732.0,14700.0,2019-02,02-23,20190226
2019-02-23,금,2호선,뚝섬,13884.0,13819.0,27703.0,2019-02,02-23,20190226
2019-02-23,금,2호선,성수,20357.0,21878.0,42235.0,2019-02,02-23,20190226
2019-02-23,금,2호선,건대입구,49455.0,56114.0,105569.0,2019-02,02-23,20190226
2019-02-23,금,2호선,구의,20943.0,19997.0,40940.0,2019-02,02-23,20190226
2019-02-23,금,2호선,강변,54032.0,54091.0,108123.0,2019-02,02-23,20190226
2019-02-23,금,2호선,잠실나루,11386.0,11028.0,22414.0,2019-02,02-23,20190226
2019-02-23,금,2호선,잠실,95169.0,88716.0,183885.0,2019-02,02-23,20190226
2019-02-23,금,2호선,잠실새내,23106.0,24298.0,47404.0,2019-02,02-23,20190226
2019-02-23,금,2호선,종합운동장,11355.0,12675.0,24030.0,2019-02,02-23,20190226
2019-02-23,금,2호선,삼성,49755.0,50424.0,100179.0,2019-02,02-23,20190226
2019-02-23,금,2호선,선릉,34710.0,30743.0,65453.0,2019-02,02-23,20190226
2019-02-23,금,2호선,역삼,26138.0,28678.0,54816.0,2019-02,02-23,20190226
2019-02-23,금,2호선,강남,97146.0,103140.0,200286.0,2019-02,02-23,20190226
2019-02-23,금,2호선,교대,25563.0,28573.0,54136.0,2019-02,02-23,20190226
2019-02-23,금,2호선,서초,17646.0,16340.0,33986.0,2019-02,02-23,20190226
2019-02-23,금,2호선,방배,14603.0,14659.0,29262.0,2019-02,02-23,20190226
2019-02-23,금,2호선,사당,43974.0,49498.0,93472.0,2019-02,02-23,20190226
2019-02-23,금,2호선,낙성대,29309.0,27356.0,56665.0,2019-02,02-23,20190226
2019-02-23,금,2호선,서울대입구,50720.0,47915.0,98635.0,2019-02,02-23,20190226
2019-02-23,금,2호선,봉천,22154.0,20500.0,42654.0,2019-02,02-23,20190226
2019-02-23,금,2호선,신림,69148.0,67788.0,136936.0,2019-02,02-23,20190226
2019-02-23,금,2호선,신대방,26067.0,24247.0,50314.0,2019-02,02-23,20190226
2019-02-23,금,2호선,구로디지털단지,48835.0,47962.0,96797.0,2019-02,02-23,20190226
2019-02-23,금,7호선,대림,26090.0,27794.0,53884.0,2019-02,02-23,20190226
2019-02-23,금,2호선,신도림,63733.0,64298.0,128031.0,2019-02,02-23,20190226
2019-02-23,금,2호선,문래,14924.0,15317.0,30241.0,2019-02,02-23,20190226
2019-02-23,금,2호선,영등포구청,15168.0,15608.0,30776.0,2019-02,02-23,20190226
2019-02-23,금,2호선,당산,19354.0,20701.0,40055.0,2019-02,02-23,20190226
2019-02-23,금,2호선,합정,35285.0,39748.0,75033.0,2019-02,02-23,20190226
2019-02-23,금,2호선,홍대입구,101890.0,115987.0,217877.0,2019-02,02-23,20190226
2019-02-23,금,2호선,신촌,49953.0,51904.0,101857.0,2019-02,02-23,20190226
2019-02-23,금,2호선,이대,17317.0,18293.0,35610.0,2019-02,02-23,20190226
2019-02-23,금,2호선,아현,9336.0,8719.0,18055.0,2019-02,02-23,20190226
2019-02-23,금,2호선,충정로,8501.0,8867.0,17368.0,2019-02,02-23,20190226
2019-02-23,금,2호선,용답,2296.0,2213.0,4509.0,2019-02,02-23,20190226
2019-02-23,금,2호선,신답,1305.0,1304.0,2609.0,2019-02,02-23,20190226
2019-02-23,금,1호선,신설동,5677.0,4968.0,10645.0,2019-02,02-23,20190226
2019-02-23,금,2호선,도림천,905.0,817.0,1722.0,2019-02,02-23,20190226
2019-02-23,금,2호선,양천구청,5878.0,5915.0,11793.0,2019-02,02-23,20190226
2019-02-23,금,2호선,신정네거리,9236.0,9200.0,18436.0,2019-02,02-23,20190226
2019-02-23,금,2호선,용두,2209.0,2226.0,4435.0,2019-02,02-23,20190226
2019-02-23,금,3호선,지축,1009.0,1134.0,2143.0,2019-02,02-23,20190226
2019-02-23,금,3호선,구파발,18231.0,17869.0,36100.0,2019-02,02-23,20190226
2019-02-23,금,3호선,연신내,39248.0,37263.0,76511.0,2019-02,02-23,20190226
2019-02-23,금,3호선,불광,18070.0,20671.0,38741.0,2019-02,02-23,20190226
2019-02-23,금,3호선,녹번,11974.0,10255.0,22229.0,2019-02,02-23,20190226
2019-02-23,금,3호선,홍제,18163.0,17321.0,35484.0,2019-02,02-23,20190226
2019-02-23,금,3호선,무악재,3444.0,3507.0,6951.0,2019-02,02-23,20190226
2019-02-23,금,3호선,독립문,9605.0,9944.0,19549.0,2019-02,02-23,20190226
2019-02-23,금,3호선,경복궁,24131.0,23409.0,47540.0,2019-02,02-23,20190226
2019-02-23,금,3호선,안국,22966.0,23972.0,46938.0,2019-02,02-23,20190226
2019-02-23,금,3호선,종로3가,9920.0,16090.0,26010.0,2019-02,02-23,20190226
2019-02-23,금,3호선,을지로3가,7759.0,8372.0,16131.0,2019-02,02-23,20190226
2019-02-23,금,3호선,동대입구,10388.0,12140.0,22528.0,2019-02,02-23,20190226
2019-02-23,금,3호선,약수,13097.0,12305.0,25402.0,2019-02,02-23,20190226
2019-02-23,금,3호선,금호,7600.0,6756.0,14356.0,2019-02,02-23,20190226
2019-02-23,금,3호선,옥수,8943.0,9190.0,18133.0,2019-02,02-23,20190226
2019-02-23,금,3호선,압구정,32641.0,34407.0,67048.0,2019-02,02-23,20190226
2019-02-23,금,3호선,신사,34987.0,36563.0,71550.0,2019-02,02-23,20190226
2019-02-23,금,3호선,잠원,5383.0,4923.0,10306.0,2019-02,02-23,20190226
2019-02-23,금,3호선,고속터미널,80944.0,78425.0,159369.0,2019-02,02-23,20190226
2019-02-23,금,2호선,교대,9520.0,5961.0,15481.0,2019-02,02-23,20190226
2019-02-23,금,3호선,남부터미널,36188.0,35738.0,71926.0,2019-02,02-23,20190226
2019-02-23,금,3호선,양재,33080.0,34771.0,67851.0,2019-02,02-23,20190226
2019-02-23,금,3호선,매봉,7236.0,6857.0,14093.0,2019-02,02-23,20190226
2019-02-23,금,3호선,도곡,4912.0,5031.0,9943.0,2019-02,02-23,20190226
2019-02-23,금,3호선,대치,12383.0,11075.0,23458.0,2019-02,02-23,20190226
2019-02-23,금,3호선,학여울,3559.0,3685.0,7244.0,2019-02,02-23,20190226
2019-02-23,금,3호선,대청,7554.0,6741.0,14295.0,2019-02,02-23,20190226
2019-02-23,금,3호선,일원,6115.0,6097.0,12212.0,2019-02,02-23,20190226
2019-02-23,금,3호선,수서,16999.0,16687.0,33686.0,2019-02,02-23,20190226
2019-02-23,금,3호선,가락시장,8819.0,8257.0,17076.0,2019-02,02-23,20190226
2019-02-23,금,3호선,경찰병원,5388.0,5094.0,10482.0,2019-02,02-23,20190226
2019-02-23,금,3호선,오금,4984.0,4552.0,9536.0,2019-02,02-23,20190226
2019-02-23,금,4호선,당고개,12186.0,11550.0,23736.0,2019-02,02-23,20190226
2019-02-23,금,4호선,상계,18527.0,16796.0,35323.0,2019-02,02-23,20190226
2019-02-23,금,4호선,노원,22311.0,25231.0,47542.0,2019-02,02-23,20190226
2019-02-23,금,4호선,창동,27065.0,28392.0,55457.0,2019-02,02-23,20190226
2019-02-23,금,4호선,서울역,58059.0,57371.0,115430.0,2019-02,02-23,20190226
2019-02-23,금,4호선,쌍문,29852.0,25614.0,55466.0,2019-02,02-23,20190226
2019-02-23,금,4호선,수유,35461.0,35329.0,70790.0,2019-02,02-23,20190226
2019-02-23,금,4호선,미아,17718.0,16736.0,34454.0,2019-02,02-23,20190226
2019-02-23,금,4호선,미아사거리,29470.0,28435.0,57905.0,2019-02,02-23,20190226
2019-02-23,금,4호선,길음,20539.0,19352.0,39891.0,2019-02,02-23,20190226
2019-02-23,금,4호선,성신여대입구,23014.0,22118.0,45132.0,2019-02,02-23,20190226
2019-02-23,금,4호선,한성대입구,14283.0,13837.0,28120.0,2019-02,02-23,20190226
2019-02-23,금,4호선,혜화,45171.0,48465.0,93636.0,2019-02,02-23,20190226
2019-02-23,금,4호선,동대문,25278.0,23349.0,48627.0,2019-02,02-23,20190226
2019-02-23,금,2호선,동대문역사문화공원,22869.0,18881.0,41750.0,2019-02,02-23,20190226
2019-02-23,금,4호선,충무로,22468.0,23445.0,45913.0,2019-02,02-23,20190226
2019-02-23,금,4호선,명동,38651.0,42621.0,81272.0,2019-02,02-23,20190226
2019-02-23,금,4호선,회현,31465.0,32849.0,64314.0,2019-02,02-23,20190226
2019-02-23,금,4호선,서울역,10152.0,24549.0,34701.0,2019-02,02-23,20190226
2019-02-23,금,4호선,숙대입구,13140.0,12665.0,25805.0,2019-02,02-23,20190226
2019-02-23,금,4호선,삼각지,4057.0,5591.0,9648.0,2019-02,02-23,20190226
2019-02-23,금,4호선,신용산,13443.0,14210.0,27653.0,2019-02,02-23,20190226
2019-02-23,금,4호선,이촌,11555.0,12551.0,24106.0,2019-02,02-23,20190226
2019-02-23,금,4호선,동작,2421.0,2364.0,4785.0,2019-02,02-23,20190226
2019-02-23,금,4호선,총신대입구,19685.0,21737.0,41422.0,2019-02,02-23,20190226
2019-02-23,금,2호선,사당,29382.0,26480.0,55862.0,2019-02,02-23,20190226
2019-02-23,금,4호선,남태령,2007.0,944.0,2951.0,2019-02,02-23,20190226
2019-02-23,금,4호선,서울역,9235.0,1370.0,10605.0,2019-02,02-23,20190226
2019-02-23,금,1호선,남영,8096.0,8394.0,16490.0,2019-02,02-23,20190226
2019-02-23,금,1호선,용산,49852.0,52987.0,102839.0,2019-02,02-23,20190226
2019-02-23,금,1호선,노량진,15348.0,13384.0,28732.0,2019-02,02-23,20190226
2019-02-23,금,1호선,대방,13273.0,12972.0,26245.0,2019-02,02-23,20190226
2019-02-23,금,1호선,영등포,61431.0,65133.0,126564.0,2019-02,02-23,20190226
2019-02-23,금,2호선,신도림,3754.0,4254.0,8008.0,2019-02,02-23,20190226
2019-02-23,금,1호선,신길,8567.0,7083.0,15650.0,2019-02,02-23,20190226
2019-02-23,금,1호선,구로,19785.0,20983.0,40768.0,2019-02,02-23,20190226
2019-02-23,금,1호선,가산디지털단지,8292.0,10449.0,18741.0,2019-02,02-23,20190226
2019-02-23,금,1호선,금천구청,10837.0,10606.0,21443.0,2019-02,02-23,20190226
2019-02-23,금,1호선,석수,10082.0,9166.0,19248.0,2019-02,02-23,20190226
2019-02-23,금,1호선,관악,8060.0,7861.0,15921.0,2019-02,02-23,20190226
2019-02-23,금,1호선,안양,26421.0,25686.0,52107.0,2019-02,02-23,20190226
2019-02-23,금,1호선,명학,8036.0,7953.0,15989.0,2019-02,02-23,20190226
2019-02-23,금,4호선,금정,24573.0,24210.0,48783.0,2019-02,02-23,20190226
2019-02-23,금,1호선,군포,5573.0,5061.0,10634.0,2019-02,02-23,20190226
2019-02-23,금,1호선,의왕,7335.0,6982.0,14317.0,2019-02,02-23,20190226
2019-02-23,금,1호선,성균관대,14047.0,13747.0,27794.0,2019-02,02-23,20190226
2019-02-23,금,1호선,화서,7917.0,7832.0,15749.0,2019-02,02-23,20190226
2019-02-23,금,1호선,수원,53116.0,57225.0,110341.0,2019-02,02-23,20190226
2019-02-23,금,1호선,독산,11395.0,11563.0,22958.0,2019-02,02-23,20190226
2019-02-23,금,1호선,세류,4262.0,4196.0,8458.0,2019-02,02-23,20190226
2019-02-23,금,1호선,병점,15742.0,15126.0,30868.0,2019-02,02-23,20190226
2019-02-23,금,1호선,세마,2837.0,2520.0,5357.0,2019-02,02-23,20190226
2019-02-23,금,1호선,오산대,3044.0,2709.0,5753.0,2019-02,02-23,20190226
2019-02-23,금,1호선,오산,11828.0,10706.0,22534.0,2019-02,02-23,20190226
2019-02-23,금,1호선,진위,1378.0,1153.0,2531.0,2019-02,02-23,20190226
2019-02-23,금,1호선,송탄,5425.0,5201.0,10626.0,2019-02,02-23,20190226
2019-02-23,금,1호선,서정리,5115.0,4616.0,9731.0,2019-02,02-23,20190226
2019-02-23,금,1호선,지제,2718.0,2377.0,5095.0,2019-02,02-23,20190226
2019-02-23,금,1호선,평택,16032.0,15116.0,31148.0,2019-02,02-23,20190226
2019-02-23,금,1호선,성환,3631.0,3267.0,6898.0,2019-02,02-23,20190226
2019-02-23,금,1호선,직산,916.0,819.0,1735.0,2019-02,02-23,20190226
2019-02-23,금,1호선,두정,5800.0,5721.0,11521.0,2019-02,02-23,20190226
2019-02-23,금,1호선,천안,8172.0,8025.0,16197.0,2019-02,02-23,20190226
2019-02-23,금,1호선,당정,5808.0,5511.0,11319.0,2019-02,02-23,20190226
2019-02-23,금,1호선,서동탄,1760.0,1777.0,3537.0,2019-02,02-23,20190226
2019-02-23,금,1호선,광명,2827.0,2403.0,5230.0,2019-02,02-23,20190226
2019-02-23,금,1호선,개봉,24364.0,23916.0,48280.0,2019-02,02-23,20190226
2019-02-23,금,1호선,오류동,12318.0,11102.0,23420.0,2019-02,02-23,20190226
2019-02-23,금,1호선,역곡,27707.0,26848.0,54555.0,2019-02,02-23,20190226
2019-02-23,금,1호선,부천,41005.0,42690.0,83695.0,2019-02,02-23,20190226
2019-02-23,금,1호선,송내,28201.0,26978.0,55179.0,2019-02,02-23,20190226
2019-02-23,금,1호선,부평,42498.0,47896.0,90394.0,2019-02,02-23,20190226
2019-02-23,금,1호선,백운,7891.0,7674.0,15565.0,2019-02,02-23,20190226
2019-02-23,금,1호선,동암,17927.0,17910.0,35837.0,2019-02,02-23,20190226
2019-02-23,금,1호선,주안,23960.0,21458.0,45418.0,2019-02,02-23,20190226
2019-02-23,금,1호선,제물포,9793.0,9080.0,18873.0,2019-02,02-23,20190226
2019-02-23,금,1호선,동인천,17267.0,16728.0,33995.0,2019-02,02-23,20190226
2019-02-23,금,1호선,인천,5721.0,4904.0,10625.0,2019-02,02-23,20190226
2019-02-23,금,1호선,구일,5697.0,5368.0,11065.0,2019-02,02-23,20190226
2019-02-23,금,1호선,소사,11460.0,10947.0,22407.0,2019-02,02-23,20190226
2019-02-23,금,1호선,부개,8724.0,8060.0,16784.0,2019-02,02-23,20190226
2019-02-23,금,1호선,간석,6126.0,5617.0,11743.0,2019-02,02-23,20190226
2019-02-23,금,1호선,도원,3071.0,3096.0,6167.0,2019-02,02-23,20190226
2019-02-23,금,1호선,온수,6590.0,6121.0,12711.0,2019-02,02-23,20190226
2019-02-23,금,1호선,중동,9105.0,8353.0,17458.0,2019-02,02-23,20190226
2019-02-23,금,1호선,도화,3863.0,3427.0,7290.0,2019-02,02-23,20190226
2019-02-23,금,4호선,이촌,4249.0,3069.0,7318.0,2019-02,02-23,20190226
2019-02-23,금,경의선,서빙고,1756.0,1614.0,3370.0,2019-02,02-23,20190226
2019-02-23,금,경의선,한남,3927.0,3803.0,7730.0,2019-02,02-23,20190226
2019-02-23,금,3호선,옥수,35.0,10.0,45.0,2019-02,02-23,20190226
2019-02-23,금,경의선,응봉,1676.0,1493.0,3169.0,2019-02,02-23,20190226
2019-02-23,금,경의선,왕십리,18008.0,20157.0,38165.0,2019-02,02-23,20190226
2019-02-23,금,경의선,청량리,21197.0,22800.0,43997.0,2019-02,02-23,20190226
2019-02-23,금,1호선,외대앞,9143.0,8731.0,17874.0,2019-02,02-23,20190226
2019-02-23,금,1호선,신이문,8439.0,7370.0,15809.0,2019-02,02-23,20190226
2019-02-23,금,1호선,석계,10120.0,10941.0,21061.0,2019-02,02-23,20190226
2019-02-23,금,1호선,광운대,7230.0,7055.0,14285.0,2019-02,02-23,20190226
2019-02-23,금,1호선,월계,5388.0,4762.0,10150.0,2019-02,02-23,20190226
2019-02-23,금,1호선,녹천,4507.0,3628.0,8135.0,2019-02,02-23,20190226
2019-02-23,금,1호선,방학,9371.0,9028.0,18399.0,2019-02,02-23,20190226
2019-02-23,금,1호선,도봉,5584.0,5318.0,10902.0,2019-02,02-23,20190226
2019-02-23,금,1호선,도봉산,10154.0,6832.0,16986.0,2019-02,02-23,20190226
2019-02-23,금,1호선,망월사,7457.0,7377.0,14834.0,2019-02,02-23,20190226
2019-02-23,금,1호선,회룡,12333.0,12019.0,24352.0,2019-02,02-23,20190226
2019-02-23,금,1호선,의정부,24111.0,26424.0,50535.0,2019-02,02-23,20190226
2019-02-23,금,1호선,가능,6821.0,6133.0,12954.0,2019-02,02-23,20190226
2019-02-23,금,1호선,녹양,4827.0,4384.0,9211.0,2019-02,02-23,20190226
2019-02-23,금,1호선,양주,8992.0,7809.0,16801.0,2019-02,02-23,20190226
2019-02-23,금,1호선,덕계,1852.0,1720.0,3572.0,2019-02,02-23,20190226
2019-02-23,금,1호선,덕정,6137.0,5540.0,11677.0,2019-02,02-23,20190226
2019-02-23,금,1호선,지행,7361.0,7235.0,14596.0,2019-02,02-23,20190226
2019-02-23,금,1호선,동두천중앙,3768.0,3542.0,7310.0,2019-02,02-23,20190226
2019-02-23,금,1호선,보산,1871.0,1815.0,3686.0,2019-02,02-23,20190226
2019-02-23,금,1호선,동두천,2237.0,2581.0,4818.0,2019-02,02-23,20190226
2019-02-23,금,1호선,소요산,5603.0,4467.0,10070.0,2019-02,02-23,20190226
2019-02-23,금,4호선,산본,17259.0,18426.0,35685.0,2019-02,02-23,20190226
2019-02-23,금,4호선,대야미,4354.0,3649.0,8003.0,2019-02,02-23,20190226
2019-02-23,금,4호선,반월,4568.0,4154.0,8722.0,2019-02,02-23,20190226
2019-02-23,금,4호선,상록수,19249.0,18169.0,37418.0,2019-02,02-23,20190226
2019-02-23,금,4호선,한대앞,7935.0,7633.0,15568.0,2019-02,02-23,20190226
2019-02-23,금,4호선,중앙,19299.0,20714.0,40013.0,2019-02,02-23,20190226
2019-02-23,금,4호선,고잔,8677.0,8889.0,17566.0,2019-02,02-23,20190226
2019-02-23,금,4호선,초지,3164.0,2782.0,5946.0,2019-02,02-23,20190226
2019-02-23,금,4호선,안산,14006.0,13896.0,27902.0,2019-02,02-23,20190226
2019-02-23,금,4호선,신길온천,1690.0,1563.0,3253.0,2019-02,02-23,20190226
2019-02-23,금,4호선,정왕,7437.0,7658.0,15095.0,2019-02,02-23,20190226
2019-02-23,금,4호선,오이도,10194.0,9840.0,20034.0,2019-02,02-23,20190226
2019-02-23,금,4호선,수리산,3656.0,2996.0,6652.0,2019-02,02-23,20190226
2019-02-23,금,4호선,선바위,7680.0,6064.0,13744.0,2019-02,02-23,20190226
2019-02-23,금,4호선,경마공원,14657.0,14999.0,29656.0,2019-02,02-23,20190226
2019-02-23,금,4호선,대공원,6669.0,6901.0,13570.0,2019-02,02-23,20190226
2019-02-23,금,4호선,과천,5115.0,4348.0,9463.0,2019-02,02-23,20190226
2019-02-23,금,4호선,정부과천청사,8296.0,7778.0,16074.0,2019-02,02-23,20190226
2019-02-23,금,4호선,인덕원,22460.0,21230.0,43690.0,2019-02,02-23,20190226
2019-02-23,금,4호선,평촌,13162.0,13054.0,26216.0,2019-02,02-23,20190226
2019-02-23,금,4호선,범계,29083.0,28417.0,57500.0,2019-02,02-23,20190226
2019-02-23,금,2호선,선릉,6209.0,10892.0,17101.0,2019-02,02-23,20190226
2019-02-23,금,분당선,한티,14485.0,14133.0,28618.0,2019-02,02-23,20190226
2019-02-23,금,3호선,도곡,5440.0,4943.0,10383.0,2019-02,02-23,20190226
2019-02-23,금,분당선,구룡,1112.0,1085.0,2197.0,2019-02,02-23,20190226
2019-02-23,금,분당선,개포동,2657.0,2571.0,5228.0,2019-02,02-23,20190226
2019-02-23,금,분당선,대모산입구,2492.0,2287.0,4779.0,2019-02,02-23,20190226
2019-02-23,금,3호선,수서,13108.0,13106.0,26214.0,2019-02,02-23,20190226
2019-02-23,금,분당선,복정,2.0,0.0,2.0,2019-02,02-23,20190226
2019-02-23,금,1호선,수원,9580.0,6465.0,16045.0,2019-02,02-23,20190226
2019-02-23,금,분당선,서울숲,7186.0,7206.0,14392.0,2019-02,02-23,20190226
2019-02-23,금,분당선,압구정로데오,17555.0,19867.0,37422.0,2019-02,02-23,20190226
2019-02-23,금,분당선,강남구청,6838.0,8470.0,15308.0,2019-02,02-23,20190226
2019-02-23,금,분당선,선정릉,4997.0,5163.0,10160.0,2019-02,02-23,20190226
2019-02-23,금,분당선,가천대,5701.0,6442.0,12143.0,2019-02,02-23,20190226
2019-02-23,금,분당선,태평,13375.0,12750.0,26125.0,2019-02,02-23,20190226
2019-02-23,금,분당선,모란,20949.0,21169.0,42118.0,2019-02,02-23,20190226
2019-02-23,금,분당선,야탑,26632.0,28046.0,54678.0,2019-02,02-23,20190226
2019-02-23,금,분당선,서현,26277.0,26527.0,52804.0,2019-02,02-23,20190226
2019-02-23,금,분당선,수내,11676.0,10947.0,22623.0,2019-02,02-23,20190226
2019-02-23,금,분당선,정자,13057.0,13326.0,26383.0,2019-02,02-23,20190226
2019-02-23,금,분당선,미금,14670.0,15387.0,30057.0,2019-02,02-23,20190226
2019-02-23,금,분당선,오리,11826.0,9739.0,21565.0,2019-02,02-23,20190226
2019-02-23,금,분당선,이매,5344.0,5242.0,10586.0,2019-02,02-23,20190226
2019-02-23,금,분당선,보정,2246.0,1910.0,4156.0,2019-02,02-23,20190226
2019-02-23,금,분당선,죽전,13955.0,15904.0,29859.0,2019-02,02-23,20190226
2019-02-23,금,분당선,구성,4315.0,4157.0,8472.0,2019-02,02-23,20190226
2019-02-23,금,분당선,신갈,3913.0,3834.0,7747.0,2019-02,02-23,20190226
2019-02-23,금,분당선,기흥,9029.0,8378.0,17407.0,2019-02,02-23,20190226
2019-02-23,금,분당선,상갈,5295.0,5035.0,10330.0,2019-02,02-23,20190226
2019-02-23,금,분당선,청명,3831.0,3521.0,7352.0,2019-02,02-23,20190226
2019-02-23,금,분당선,영통,10330.0,9522.0,19852.0,2019-02,02-23,20190226
2019-02-23,금,분당선,망포,11891.0,10206.0,22097.0,2019-02,02-23,20190226
2019-02-23,금,분당선,매탄권선,4052.0,3679.0,7731.0,2019-02,02-23,20190226
2019-02-23,금,분당선,수원시청,14327.0,17110.0,31437.0,2019-02,02-23,20190226
2019-02-23,금,분당선,매교,2038.0,2097.0,4135.0,2019-02,02-23,20190226
2019-02-23,금,3호선,원흥,7101.0,6397.0,13498.0,2019-02,02-23,20190226
2019-02-23,금,3호선,삼송,15432.0,14498.0,29930.0,2019-02,02-23,20190226
2019-02-23,금,3호선,원당,10960.0,10310.0,21270.0,2019-02,02-23,20190226
2019-02-23,금,3호선,화정,17781.0,18471.0,36252.0,2019-02,02-23,20190226
2019-02-23,금,3호선,대곡,1557.0,1261.0,2818.0,2019-02,02-23,20190226
2019-02-23,금,3호선,백석,11134.0,11242.0,22376.0,2019-02,02-23,20190226
2019-02-23,금,3호선,마두,7320.0,7369.0,14689.0,2019-02,02-23,20190226
2019-02-23,금,3호선,정발산,8987.0,9655.0,18642.0,2019-02,02-23,20190226
2019-02-23,금,3호선,주엽,8723.0,8721.0,17444.0,2019-02,02-23,20190226
2019-02-23,금,3호선,대화,14749.0,12655.0,27404.0,2019-02,02-23,20190226
2019-02-23,금,1호선,회기,29160.0,28279.0,57439.0,2019-02,02-23,20190226
2019-02-23,금,경의선,중랑,5514.0,5289.0,10803.0,2019-02,02-23,20190226
2019-02-23,금,경의선,상봉,6133.0,5938.0,12071.0,2019-02,02-23,20190226
2019-02-23,금,경의선,망우,8570.0,8143.0,16713.0,2019-02,02-23,20190226
2019-02-23,금,경의선,양원,1502.0,1408.0,2910.0,2019-02,02-23,20190226
2019-02-23,금,경의선,구리,14024.0,14407.0,28431.0,2019-02,02-23,20190226
2019-02-23,금,경의선,도농,8135.0,7275.0,15410.0,2019-02,02-23,20190226
2019-02-23,금,경의선,양정,759.0,617.0,1376.0,2019-02,02-23,20190226
2019-02-23,금,경의선,덕소,6160.0,5910.0,12070.0,2019-02,02-23,20190226
2019-02-23,금,경의선,도심,2177.0,1860.0,4037.0,2019-02,02-23,20190226
2019-02-23,금,경의선,팔당,1233.0,1272.0,2505.0,2019-02,02-23,20190226
2019-02-23,금,경의선,운길산,976.0,902.0,1878.0,2019-02,02-23,20190226
2019-02-23,금,경의선,양수,1975.0,2063.0,4038.0,2019-02,02-23,20190226
2019-02-23,금,경의선,신원,239.0,207.0,446.0,2019-02,02-23,20190226
2019-02-23,금,경의선,국수,745.0,826.0,1571.0,2019-02,02-23,20190226
2019-02-23,금,경의선,아신,659.0,642.0,1301.0,2019-02,02-23,20190226
2019-02-23,금,경의선,오빈,352.0,365.0,717.0,2019-02,02-23,20190226
2019-02-23,금,경의선,양평,4467.0,4755.0,9222.0,2019-02,02-23,20190226
2019-02-23,금,경의선,원덕,434.0,457.0,891.0,2019-02,02-23,20190226
2019-02-23,금,경의선,용문,2491.0,2713.0,5204.0,2019-02,02-23,20190226
2019-02-23,금,경의선,지평,45.0,39.0,84.0,2019-02,02-23,20190226
2019-02-23,금,1호선,봉명,1013.0,961.0,1974.0,2019-02,02-23,20190226
2019-02-23,금,1호선,쌍용,2102.0,1949.0,4051.0,2019-02,02-23,20190226
2019-02-23,금,1호선,아산,3474.0,3290.0,6764.0,2019-02,02-23,20190226
2019-02-23,금,1호선,배방,1196.0,1124.0,2320.0,2019-02,02-23,20190226
2019-02-23,금,1호선,온양온천,5897.0,6174.0,12071.0,2019-02,02-23,20190226
2019-02-23,금,1호선,신창,1268.0,1163.0,2431.0,2019-02,02-23,20190226
2019-02-23,금,4호선,서울역,1964.0,2141.0,4105.0,2019-02,02-23,20190226
2019-02-23,금,2호선,신촌,589.0,602.0,1191.0,2019-02,02-23,20190226
2019-02-23,금,경의선,효창공원앞,2088.0,2168.0,4256.0,2019-02,02-23,20190226
2019-02-23,금,경의선,공덕,3933.0,2746.0,6679.0,2019-02,02-23,20190226
2019-02-23,금,경의선,서강대,2094.0,1981.0,4075.0,2019-02,02-23,20190226
2019-02-23,금,2호선,홍대입구,2441.0,3225.0,5666.0,2019-02,02-23,20190226
2019-02-23,금,경의선,가좌,4582.0,4391.0,8973.0,2019-02,02-23,20190226
2019-02-23,금,경의선,디지털미디어시티,2026.0,1859.0,3885.0,2019-02,02-23,20190226
2019-02-23,금,경의선,수색,1722.0,1714.0,3436.0,2019-02,02-23,20190226
2019-02-23,금,경의선,화전,1647.0,1388.0,3035.0,2019-02,02-23,20190226
2019-02-23,금,경의선,강매,2203.0,1955.0,4158.0,2019-02,02-23,20190226
2019-02-23,금,경의선,행신,6655.0,6570.0,13225.0,2019-02,02-23,20190226
2019-02-23,금,경의선,능곡,3244.0,3192.0,6436.0,2019-02,02-23,20190226
2019-02-23,금,경의선,곡산,501.0,494.0,995.0,2019-02,02-23,20190226
2019-02-23,금,경의선,백마,5571.0,5105.0,10676.0,2019-02,02-23,20190226
2019-02-23,금,경의선,풍산,5053.0,4609.0,9662.0,2019-02,02-23,20190226
2019-02-23,금,경의선,일산,8547.0,8452.0,16999.0,2019-02,02-23,20190226
2019-02-23,금,경의선,탄현,6802.0,6541.0,13343.0,2019-02,02-23,20190226
2019-02-23,금,경의선,야당,4641.0,4301.0,8942.0,2019-02,02-23,20190226
2019-02-23,금,경의선,운정,5437.0,4972.0,10409.0,2019-02,02-23,20190226
2019-02-23,금,경의선,금릉,4661.0,4404.0,9065.0,2019-02,02-23,20190226
2019-02-23,금,경의선,금촌,7677.0,6998.0,14675.0,2019-02,02-23,20190226
2019-02-23,금,경의선,월롱,1773.0,1506.0,3279.0,2019-02,02-23,20190226
2019-02-23,금,경의선,파주,1261.0,857.0,2118.0,2019-02,02-23,20190226
2019-02-23,금,경의선,문산,6912.0,5949.0,12861.0,2019-02,02-23,20190226
2019-02-23,금,경춘선,신내,624.0,626.0,1250.0,2019-02,02-23,20190226
2019-02-23,금,경춘선,갈매,2033.0,1905.0,3938.0,2019-02,02-23,20190226
